"Latest: Time (s)","Latest: Force (N)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Force (N)","Run 1: Position (m)","Run 1: Velocity (m/s)","Run 1: Acceleration (m/s²)","Run 2: Time (s)","Run 2: Force (N)","Run 2: Position (m)","Run 2: Velocity (m/s)","Run 2: Acceleration (m/s²)","Run 3: Time (s)","Run 3: Force (N)","Run 3: Position (m)","Run 3: Velocity (m/s)","Run 3: Acceleration (m/s²)","Run 4: Time (s)","Run 4: Force (N)","Run 4: Position (m)","Run 4: Velocity (m/s)","Run 4: Acceleration (m/s²)"
0.02,-0.0193423591554,,,,0.02,0.0425531901419,,,,0.02,0.0425531901419,,,,0.02,0.0425531901419,,,,0.02,-0.0502901338041,,,
0.04,-0.0193423591554,-0.018865,0.00309652777778,0.143462528935,0.04,-0.0193423591554,6.051549,-109.360071528,1131.12201394,0.04,-0.0193423591554,-0.002058,-0.274161805556,3.48533058449,0.04,0.0116054154932,-0.0214375,0.0981361111111,-0.765083863812,0.04,-0.0502901338041,-0.0032585,75.5917215278,-1542.69250429
0.06,-0.0193423591554,,,,0.06,0.0425531901419,,,,0.06,0.0116054154932,,,,0.06,0.0116054154932,,,,0.06,-0.0193423591554,,,
0.08,-0.0502901338041,-0.0197225,0.0185196180556,-0.0768425202546,0.08,0.0425531901419,0.000686,-61.0982446181,978.770630739,0.08,0.0116054154932,-0.0207515,-0.0922407986111,2.19908058449,0.08,0.0116054154932,-0.0159495,0.0563925347222,-0.650312186535,0.08,-0.0193423591554,6.051549,-0.162984548611,-1038.0305386
0.1,-0.0193423591554,,,,0.1,0.0116054154932,,,,0.1,0.0425531901419,,,,0.1,0.0116054154932,,,,0.1,-0.0193423591554,,,
0.12,-0.0193423591554,-0.0152635,7.14583333333E-05,-0.239459852431,0.12,0.0116054154932,-0.019551,-17.7642558333,675.108137225,0.12,0.0116054154932,-0.006174,-0.0414458333333,0.700614221644,0.12,0.0425531901419,-0.020237,0.0774608333333,-0.963670211227,0.12,-0.0193423591554,-0.0200655,-37.985535,-307.133003111
0.14,-0.0502901338041,,,,0.14,0.0425531901419,,,,0.14,0.0116054154932,,,,0.14,-0.0193423591554,,,,0.14,-0.0193423591554,,,
0.16,-0.0193423591554,-0.0197225,-0.0233430555556,0.0280457417052,0.16,0.0116054154932,-0.0166355,-4.09611076389,313.900570433,0.16,-0.0193423591554,-0.018865,-0.100160763889,0.487264781057,0.16,0.0116054154932,-0.003773,-0.01500625,-1.36135568576,0.16,-0.0502901338041,-0.0200655,-12.6227572917,158.900084563
0.18,-0.0193423591554,,,,0.18,0.0425531901419,,,,0.18,0.0116054154932,,,,0.18,0.0425531901419,,,,0.18,-0.0193423591554,,,
0.2,-0.0193423591554,-0.0204085,0.0179836805556,-0.00465637056327,0.2,0.0425531901419,0.0056595,-0.0190555555556,104.265342134,0.2,0.0116054154932,-0.0210945,-0.0233430555556,0.743985460069,0.2,0.0116054154932,-0.021609,-0.100398958333,-0.306319709684,0.2,-0.0502901338041,-0.014063,-4.21544618056,158.0949708
0.22,-0.0193423591554,,,,0.22,0.0425531901419,,,,0.22,0.0116054154932,,,,0.22,0.0425531901419,,,,0.22,-0.0193423591554,,,
0.24,-0.0193423591554,-0.0149205,-0.007503125,-0.337243634259,0.24,0.0116054154932,-0.020923,-0.0988506944444,20.5227340856,0.24,0.0116054154932,-0.0183505,-0.001071875,0.319494839892,0.24,0.0116054154932,-0.0193795,-0.0264395833333,0.497032407407,0.24,-0.0193423591554,-0.0217805,-0.00166736111111,78.9068390239
0.26,-0.0502901338041,,,,0.26,0.0425531901419,,,,0.26,0.0116054154932,,,,0.26,0.0116054154932,,,,0.26,-0.0193423591554,,,
0.28,-0.0502901338041,-0.02058,-0.039659375,-0.0452404031636,0.28,0.0425531901419,-0.008918,-0.048234375,2.99579137731,0.28,0.0425531901419,-0.019208,-0.00893229166667,0.105946903935,0.28,0.0425531901419,-0.0204085,-0.0129815972222,0.30758511767,0.28,-0.0193423591554,-0.014063,-0.00690763888889,17.3246759259
0.3,-0.0502901338041,,,,0.3,0.0425531901419,,,,0.3,0.0116054154932,,,,0.3,-0.0193423591554,,,,0.3,-0.0502901338041,,,
0.32,-0.0193423591554,-0.0210945,-0.0115524305556,0.262013888889,0.32,0.0425531901419,-0.0200655,-0.0795569444444,0.468614486883,0.32,0.0116054154932,-0.019894,-0.0102423611111,0.196510416667,0.32,0.0116054154932,-0.019551,-0.0104805555556,0.178728539738,0.32,-0.0193423591554,-0.021266,-0.0319180555556,2.86089723187
0.34,-0.0502901338041,,,,0.34,0.0425531901419,,,,0.34,0.0116054154932,,,,0.34,-0.0193423591554,,,,0.34,-0.0193423591554,,,
0.36,-0.0193423591554,-0.0204085,-0.00214375,0.2277734375,0.36,0.0425531901419,-0.0204085,0.00142916666667,0.48292269483,0.36,0.0116054154932,-0.021609,0.0191746527778,0.0839470003858,0.36,0.0116054154932,-0.0217805,-0.00714583333333,0.173848861883,0.36,-0.0193423591554,-0.018865,-0.00905138888889,0.0458193479938
0.38,-0.0502901338041,,,,0.38,0.0116054154932,,,,0.38,0.0116054154932,,,,0.38,0.0425531901419,,,,0.38,-0.0193423591554,,,
0.4,-0.0502901338041,-0.021266,0.00833680555556,0.105037133488,0.4,0.0116054154932,-0.0156065,-0.0172690972222,-0.0268795814043,0.4,0.0116054154932,-0.0162925,0.00738402777778,-0.238359857253,0.4,0.0116054154932,-0.0204085,0.00452569444444,0.17666087963,0.4,-0.0193423591554,-0.020237,-0.0221520833333,0.0395336612654
0.42,-0.0193423591554,,,,0.42,0.0116054154932,,,,0.42,0.0425531901419,,,,0.42,0.0425531901419,,,,0.42,-0.0502901338041,,,
0.44,-0.0502901338041,-0.019551,0.0101232638889,-0.115458140432,0.44,0.0425531901419,-0.0214375,-0.0359673611111,0.188570601852,0.44,0.0116054154932,-0.0204085,-0.0186982638889,-0.169300009645,0.44,-0.0193423591554,-0.021266,0.0115524305556,0.0751801215278,0.44,-0.0193423591554,-0.0214375,-0.01500625,0.20519458912
0.46,-0.0502901338041,,,,0.46,0.0116054154932,,,,0.46,0.0116054154932,,,,0.46,0.0116054154932,,,,0.46,-0.0193423591554,,,
0.48,-0.0193423591554,-0.019551,-0.00786041666667,-0.158879002701,0.48,0.0425531901419,-0.0214375,-0.000833680555556,0.35621648341,0.48,0.0425531901419,-0.019551,-0.00952777777778,0.000992476851852,0.48,0.0116054154932,-0.0193795,0.0152444444444,-0.123563368056,0.48,-0.0193423591554,-0.021952,0.000714583333333,0.219254677855
0.5,-0.0502901338041,,,,0.5,0.0116054154932,,,,0.5,0.0116054154932,,,,0.5,0.0116054154932,,,,0.5,-0.0193423591554,,,
0.52,-0.0502901338041,-0.020923,-0.00988506944444,-0.0224961419753,0.52,0.0116054154932,-0.0204085,0.0134579861111,0.122157359182,0.52,0.0116054154932,-0.0204085,-0.0134579861111,0.0927965856481,0.52,0.0425531901419,-0.0190365,-0.00404930555556,-0.189232253086,0.52,-0.0502901338041,-0.0207515,0.00571666666667,0.149202353395
0.54,-0.0502901338041,,,,0.54,0.0116054154932,,,,0.54,0.0116054154932,,,,0.54,0.0425531901419,,,,0.54,-0.0193423591554,,,
0.56,-0.0502901338041,-0.0204085,-0.00881319444444,0.105946903935,0.56,0.0116054154932,-0.0193795,0.00797951388889,-0.119345341435,0.56,0.0116054154932,-0.0210945,-0.00393020833333,0.192292390046,0.56,0.0116054154932,-0.0204085,-0.00797951388889,-0.0665786554784,0.56,-0.0193423591554,-0.0217805,0.0134579861111,0.0392028356481
0.58,-0.0193423591554,,,,0.58,0.0425531901419,,,,0.58,0.0116054154932,,,,0.58,0.0116054154932,,,,0.58,-0.0502901338041,,,
0.6,-0.0502901338041,-0.021952,0.000595486111111,0.174096981096,0.6,0.0116054154932,-0.019551,-0.00619305555556,-0.153089554398,0.6,-0.0193423591554,-0.020923,0.00738402777778,0.142668547454,0.6,0.0425531901419,-0.019894,-0.00714583333333,0.0197668306327,0.6,-0.0502901338041,-0.0193795,0.0133388888889,-0.145894097222
0.62,-0.0193423591554,,,,0.62,0.0425531901419,,,,0.62,0.0425531901419,,,,0.62,0.0116054154932,,,,0.62,-0.0193423591554,,,
0.64,-0.0193423591554,-0.02058,0.0131006944444,0.0673230131173,0.64,0.0116054154932,-0.0204085,-0.0100041666667,-0.0290299479167,0.64,0.0116054154932,-0.020237,0.0123861111111,-0.0121578414352,0.64,0.0116054154932,-0.0210945,-0.00285833333333,0.0406088445216,0.64,-0.0193423591554,-0.0197225,-0.00702673611111,-0.132495659722
0.66,-0.0502901338041,,,,0.66,0.0425531901419,,,,0.66,0.0116054154932,,,,0.66,0.0425531901419,,,,0.66,-0.0193423591554,,,
0.68,-0.0502901338041,-0.019894,0.00547847222222,-0.0231577932099,0.68,0.0425531901419,-0.0207515,-0.00345381944444,0.0100074749228,0.68,0.0425531901419,-0.0193795,0.00488298611111,-0.134067081404,0.68,0.0116054154932,-0.019894,-0.00214375,0.0241502700617,0.68,-0.0502901338041,-0.0210945,-0.00393020833333,0.0298570119599
0.7,-0.0502901338041,,,,0.7,0.0425531901419,,,,0.7,0.0116054154932,,,,0.7,0.0116054154932,,,,0.7,-0.0193423591554,,,
0.72,-0.0193423591554,-0.020237,-0.000476388888889,0.134232494213,0.72,0.0425531901419,-0.0200655,-0.00869409722222,0.0328344425154,0.72,0.0116054154932,-0.0197225,-0.00595486111111,-0.089405623071,0.72,0.0425531901419,-0.020923,-0.00809861111111,0.159871479552,0.72,-0.0193423591554,-0.020237,0.00393020833333,0.0271277006173
0.74,-0.0193423591554,,,,0.74,0.0425531901419,,,,0.74,-0.0193423591554,,,,0.74,0.0116054154932,,,,0.74,-0.0502901338041,,,
0.76,-0.0502901338041,-0.0210945,0.0181027777778,0.267224392361,0.76,0.0116054154932,-0.021952,-0.00297743055556,0.0883304398148,0.76,0.0116054154932,-0.02058,-0.00238194444444,-0.0243156828704,0.76,0.0425531901419,-0.021609,0.00976597222222,0.312961033951,0.76,-0.0193423591554,-0.0200655,-0.001071875,-0.00115788966049
0.78,-0.0193423591554,,,,0.78,0.0425531901419,,,,0.78,-0.0193423591554,,,,0.78,0.0116054154932,,,,0.78,-0.0193423591554,,,
0.8,-0.0193423591554,-0.018179,0.0275114583333,0.235961371528,0.8,0.0425531901419,-0.020237,0.000952777777778,0.0867590181327,0.8,0.0116054154932,-0.0197225,-0.00262013888889,-0.0306013695988,0.8,0.0116054154932,-0.019894,0.0232239583333,0.323299334491,0.8,-0.0193423591554,-0.0207515,0.001071875,0.0236540316358
0.82,-0.0193423591554,,,,0.82,0.0116054154932,,,,0.82,-0.0193423591554,,,,0.82,0.0116054154932,,,,0.82,-0.0193423591554,,,
0.84,-0.0193423591554,-0.0190365,0.0370392361111,0.161194782022,0.84,0.0116054154932,-0.0217805,0.00393020833333,0.0779921392747,0.84,0.0116054154932,-0.020237,-0.0109569444444,0.119676167052,0.84,0.0116054154932,-0.0197225,0.0376347222222,0.2545703125,0.84,-0.0502901338041,-0.019894,0.00238194444444,0.0330825617284
0.86,-0.0502901338041,,,,0.86,0.0116054154932,,,,0.86,0.0116054154932,,,,0.86,0.0116054154932,,,,0.86,-0.0502901338041,,,
0.88,-0.0502901338041,-0.0156065,0.0513309027778,-0.127615981867,0.88,0.0116054154932,-0.0200655,0.00821770833333,0.0470599440586,0.88,0.0116054154932,-0.0210945,-0.00512118055556,0.507238377701,0.88,0.0425531901419,-0.016807,0.0465670138889,0.0959394290123,0.88,-0.0502901338041,-0.020237,-0.00190555555556,0.164585744599
0.9,-0.0502901338041,,,,0.9,0.0116054154932,,,,0.9,0.0116054154932,,,,0.9,0.0116054154932,,,,0.9,-0.0193423591554,,,
0.92,-0.0193423591554,-0.012691,0.0194128472222,-0.234886188272,0.92,0.0116054154932,-0.020923,0.008575,0.0167894000772,0.92,0.0425531901419,-0.0221235,0.0354909722222,0.68580150463,0.92,0.0116054154932,-0.015778,0.0485916666667,-0.114134837963,0.92,-0.0193423591554,-0.0210945,0.0165545138889,0.273592785494
0.94,-0.0193423591554,,,,0.94,0.0425531901419,,,,0.94,0.0116054154932,,,,0.94,0.0425531901419,,,,0.94,-0.0502901338041,,,
0.96,-0.0502901338041,-0.0152635,0.0133388888889,0.0581426022377,0.96,0.0425531901419,-0.0190365,0.00357291666667,0.106691261574,0.96,0.0425531901419,-0.018522,0.0752694444444,0.251179349923,0.96,0.0116054154932,-0.012005,0.0319180555556,-0.204781057099,0.96,-0.0193423591554,-0.0183505,0.0254868055556,0.237863618827
0.98,-0.0502901338041,,,,0.98,0.0116054154932,,,,0.98,0.0425531901419,,,,0.98,0.0116054154932,,,,0.98,-0.0193423591554,,,
1,-0.0502901338041,-0.013034,0.0354909722222,0.112067177855,1,0.0425531901419,-0.0214375,0.0151253472222,0.211149450231,1,0.0425531901419,-0.0145775,0.0763413194444,-0.590937258873,1,0.0116054154932,-0.01372,0.0232239583333,-0.110082224151,1,-0.0193423591554,-0.019208,0.0351336805556,0.177653356481
1.02,-0.0502901338041,,,,1.02,0.0116054154932,,,,1.02,0.0425531901419,,,,1.02,0.0425531901419,,,,1.02,-0.0193423591554,,,
1.04,-0.0193423591554,-0.011319,0.0358482638889,-0.129683641975,1.04,0.0116054154932,-0.018179,0.0333472222222,0.00851875964506,1.04,0.0425531901419,-0.0087465,-0.000476388888889,-0.766605661651,1.04,0.0116054154932,-0.0111475,0.0339427083333,-0.22223210841,1.04,-0.0193423591554,-0.0159495,0.0502590277778,-0.0887439718364
1.06,-0.0502901338041,,,,1.06,0.0425531901419,,,,1.06,0.0425531901419,,,,1.06,0.0116054154932,,,,1.06,-0.0193423591554,,,
1.08,-0.0502901338041,-0.009604,0.022509375,-0.340419560185,1.08,0.0116054154932,-0.0176645,0.0232239583333,-0.350013503086,1.08,0.0116054154932,-0.016807,-0.0308461805556,0.0828718171296,1.08,0.0425531901419,-0.009261,0.00893229166667,-0.39467496142,1.08,-0.0193423591554,-0.013034,0.0211993055556,-0.191134500386
1.1,-0.0193423591554,,,,1.1,0.0425531901419,,,,1.1,0.0425531901419,,,,1.1,0.0116054154932,,,,1.1,-0.0193423591554,,,
1.12,-0.0502901338041,-0.009261,0.000833680555556,-0.370028452932,1.12,0.0425531901419,-0.015778,0.000357291666667,-0.555042679398,1.12,0.0116054154932,-0.015092,0.024653125,0.572080198688,1.12,0.0425531901419,-0.010633,-0.0111951388889,-0.296833285108,1.12,-0.0193423591554,-0.015435,0.0170309027778,0.0741049382716
1.14,-0.0502901338041,,,,1.14,0.0116054154932,,,,1.14,0.0425531901419,,,,1.14,0.0116054154932,,,,1.14,-0.0502901338041,,,
1.16,-0.0193423591554,-0.009947,-0.0129815972222,-0.213713348765,1.16,0.0116054154932,-0.0166355,-0.0423986111111,-0.26912663966,1.16,0.0116054154932,-0.013034,0.0481152777778,0.298652826003,1.16,0.0425531901419,-0.0111475,-0.0134579861111,-0.21321711034,1.16,-0.0193423591554,-0.013034,0.0395402777778,0.0799770929784
1.18,-0.0193423591554,,,,1.18,0.0116054154932,,,,1.18,0.0116054154932,,,,1.18,0.0116054154932,,,,1.18,-0.0193423591554,,,
1.2,-0.0193423591554,-0.010633,-0.0163163194444,0.0160450424383,1.2,0.0116054154932,-0.021609,-0.0309652777778,0.241668113426,1.2,0.0116054154932,-0.0104615,0.0531173611111,-0.185841290509,1.2,0.0425531901419,-0.0114905,-0.0201274305556,-0.224630594136,1.2,-0.0502901338041,-0.010976,0.0360864583333,-0.187081886574
1.22,-0.0193423591554,,,,1.22,0.0116054154932,,,,1.22,0.0116054154932,,,,1.22,0.0116054154932,,,,1.22,-0.0502901338041,,,
1.24,-0.0502901338041,-0.0108045,-0.0214375,0.472088155864,1.24,0.0425531901419,-0.019894,-0.000595486111111,0.272600308642,1.24,0.0425531901419,-0.007889,0.0287024305556,-0.577786940586,1.24,0.0116054154932,-0.0118335,-0.0404930555556,0.0323382040895,1.24,-0.0502901338041,-0.009604,0.01929375,-0.364487123843
1.26,-0.0502901338041,,,,1.26,0.0425531901419,,,,1.26,0.0425531901419,,,,1.26,0.0116054154932,,,,1.26,-0.0502901338041,,,
1.28,-0.0193423591554,-0.014063,0.0142916666667,1.05119839892,1.28,0.0425531901419,-0.0200655,-0.000833680555556,0.0943680073302,1.28,0.0116054154932,-0.007889,-0.00524027777778,-0.574892216435,1.28,0.0425531901419,-0.015092,-0.0444232638889,0.874372106481,1.28,-0.0502901338041,-0.0094325,-0.000357291666667,-0.371930700231
1.3,-0.0193423591554,,,,1.3,0.0116054154932,,,,1.3,0.0116054154932,,,,1.3,0.0116054154932,,,,1.3,-0.0193423591554,,,
1.32,-0.0193423591554,-0.010976,0.0813434027778,1.19800226659,1.32,0.0425531901419,-0.0200655,-0.00142916666667,0.0841951195988,1.32,0.0425531901419,-0.008232,-0.0340618055556,-0.0777440200617,1.32,0.0425531901419,-0.0186935,0.0284642361111,1.68944372106,1.32,-0.0193423591554,-0.009947,-0.0138152777778,-0.256059027778
1.34,-0.0193423591554,,,,1.34,0.0116054154932,,,,1.34,-0.0193423591554,,,,1.34,0.0425531901419,,,,1.34,-0.0193423591554,,,
1.36,-0.0502901338041,-0.006174,0.12219375,1.02473234954,1.36,0.0116054154932,-0.020237,-0.00119097222222,0.290216772762,1.36,0.0425531901419,-0.011319,-0.0356100694444,0.948559751157,1.36,0.0116054154932,-0.0138915,0.128267708333,1.61955680941,1.36,-0.0502901338041,-0.0108045,-0.0197701388889,-0.0890747974537
1.38,-0.0193423591554,,,,1.38,0.0425531901419,,,,1.38,0.0116054154932,,,,1.38,0.0116054154932,,,,1.38,-0.0502901338041,,,
1.4,-0.0193423591554,-0.0012005,0.160185763889,0.855101514275,1.4,0.0116054154932,-0.0204085,0.0116715277778,0.75089144483,1.4,0.0116054154932,-0.0149205,0.0513309027778,1.67935353974,1.4,0.0425531901419,-0.006174,0.179836805556,0.972710021219,1.4,-0.0193423591554,-0.010976,-0.0304888888889,0.334051167052
1.42,-0.0502901338041,,,,1.42,0.0425531901419,,,,1.42,0.0116054154932,,,,1.42,0.0116054154932,,,,1.42,-0.0502901338041,,,
1.44,-0.0502901338041,0.0066885,0.192818402778,0.627493489583,1.44,0.0425531901419,-0.02058,0.0566902777778,1.2211600598,1.44,0.0425531901419,-0.007546,0.146608680556,1.27740041474,1.44,0.0116054154932,0.001715,0.197463194444,0.442479263117,1.44,-0.0193423591554,-0.014406,-0.008575,1.07476972415
1.46,-0.0502901338041,,,,1.46,0.0425531901419,,,,1.46,0.0116054154932,,,,1.46,0.0425531901419,,,,1.46,-0.0193423591554,,,
1.48,-0.0502901338041,0.0149205,0.209015625,0.431065779321,1.48,0.0425531901419,-0.0169785,0.126838541667,1.25854335455,1.48,0.0116054154932,0,0.170547222222,0.424945505401,1.48,-0.0193423591554,0.0097755,0.20365625,0.19427734375,1.48,-0.0193423591554,-0.0138915,0.0657416666667,1.5370158179
1.5,-0.0193423591554,,,,1.5,0.0116054154932,,,,1.5,0.0116054154932,,,,1.5,0.0116054154932,,,,1.5,-0.0502901338041,,,
1.52,-0.0193423591554,0.0231525,0.226999305556,0.244149305556,1.52,0.0116054154932,-0.0094325,0.174715625,0.872800684799,1.52,0.0116054154932,0.0073745,0.159232986111,0.0214209587191,1.52,0.0116054154932,0.0180075,0.20794375,0.12174382716,1.52,-0.0502901338041,-0.0090895,0.141249305556,1.34091893326
1.54,-0.0193423591554,,,,1.54,0.0425531901419,,,,1.54,0.0116054154932,,,,1.54,0.0116054154932,,,,1.54,-0.0502901338041,,,
1.56,-0.0193423591554,0.033614,0.231048611111,0.0274585262346,1.56,0.0116054154932,-0.001715,0.192818402778,0.527170621142,1.56,0.0116054154932,0.0125195,0.14791875,0.220164448302,1.56,0.0116054154932,0.026411,0.21223125,0.108510802469,1.56,-0.0193423591554,-0.0012005,0.184719791667,0.806056616512
1.58,-0.0502901338041,,,,1.58,0.0425531901419,,,,1.58,0.0116054154932,,,,1.58,0.0116054154932,,,,1.58,-0.0193423591554,,,
1.6,-0.0502901338041,0.042189,0.222711805556,-0.0316765528549,1.6,0.0116054154932,0.0060025,0.205442708333,0.416095920139,1.6,-0.0193423591554,0.0176645,0.172929166667,0.565546392747,1.6,0.0116054154932,0.034986,0.21651875,0.1071875,1.6,-0.0193423591554,0.0066885,0.199487847222,0.373419415509
1.62,-0.0193423591554,,,,1.62,0.0116054154932,,,,1.62,0.0116054154932,,,,1.62,0.0425531901419,,,,1.62,-0.0193423591554,,,
1.64,-0.0502901338041,0.0509355,0.223783680556,0.0266314621914,1.64,-0.0193423591554,0.014063,0.228428472222,0.286081452546,1.64,0.0425531901419,0.026068,0.206871875,0.602102623457,1.64,0.0425531901419,0.0437325,0.22080625,0.1071875,1.64,-0.0502901338041,0.0149205,0.205442708333,0.173518036265
1.66,-0.0502901338041,,,,1.66,0.0425531901419,,,,1.66,-0.0193423591554,,,,1.66,0.0116054154932,,,,1.66,-0.0502901338041,,,
1.68,-0.0193423591554,0.060025,0.226642013889,0.0645937017747,1.68,0.0116054154932,0.025039,0.234502430556,0.0487140721451,1.68,0.0116054154932,0.034643,0.231405902778,0.370028452932,1.68,0.0116054154932,0.0526505,0.22509375,0.107270206404,1.68,-0.0193423591554,0.0231525,0.208896527778,0.119758873457
1.7,-0.0502901338041,,,,1.7,0.0425531901419,,,,1.7,0.0116054154932,,,,1.7,-0.0193423591554,,,,1.7,-0.0193423591554,,,
1.72,-0.0502901338041,0.0691145,0.229857638889,0.0816312210648,1.72,0.0116054154932,0.0334425,0.226165625,-0.0518569155093,1.72,0.0425531901419,0.045276,0.237837152778,0.0822928722994,1.72,0.0116054154932,0.06174,0.22938125,0.108676215278,1.72,-0.0193423591554,0.031556,0.214017708333,0.115540846836
1.74,-0.0193423591554,,,,1.74,0.0116054154932,,,,1.74,0.0116054154932,,,,1.74,0.0116054154932,,,,1.74,-0.0193423591554,,,
1.76,-0.0502901338041,0.0783755,0.233549652778,0.0821274594907,1.76,0.0425531901419,0.0427035,0.22509375,-0.0234886188272,1.76,0.0116054154932,0.054194,0.230214930556,-0.0257216917438,1.76,0.0425531901419,0.071001,0.23366875,0.11636791088,1.76,-0.0193423591554,0.0403025,0.218543402778,0.110743875386
1.78,-0.0193423591554,,,,1.78,0.0425531901419,,,,1.78,0.0116054154932,,,,1.78,0.0116054154932,,,,1.78,-0.0193423591554,,,
1.8,-0.0502901338041,0.087808,0.236884375,0.0749320023148,1.8,-0.0193423591554,0.05145,0.224379166667,0.0272104070216,1.8,0.0425531901419,0.0632835,0.230214930556,0.0155488040123,1.8,0.0116054154932,0.0804335,0.238075347222,0.145397858796,1.8,-0.0502901338041,0.049049,0.222830902778,0.11082658179
1.82,-0.0193423591554,,,,1.82,0.0116054154932,,,,1.82,0.0425531901419,,,,1.82,0.0425531901419,,,,1.82,-0.0193423591554,,,
1.84,-0.0193423591554,0.097412,0.238789930556,0.0863454861111,1.84,0.0116054154932,0.0605395,0.227594791667,0.0744357638889,1.84,0.0116054154932,0.0725445,0.232120486111,0.0659170042438,1.84,0.0116054154932,0.0900375,0.244030208333,0.199735966435,1.84,-0.0193423591554,0.0581385,0.226880208333,0.130593412423
1.86,-0.0502901338041,,,,1.86,0.0116054154932,,,,1.86,0.0116054154932,,,,1.86,0.0425531901419,,,,1.86,-0.0193423591554,,,
1.88,-0.0502901338041,0.1068445,0.242362847222,0.127119743441,1.88,0.0116054154932,0.069629,0.231405902778,0.0929619984568,1.88,0.0116054154932,0.0818055,0.236288888889,0.10106722608,1.88,0.0116054154932,0.099813,0.253319791667,0.25208912037,1.88,-0.0193423591554,0.067228,0.231644097222,0.185014226466
1.9,-0.0502901338041,,,,1.9,0.0116054154932,,,,1.9,0.0116054154932,,,,1.9,0.0425531901419,,,,1.9,-0.0502901338041,,,
1.92,-0.0193423591554,0.11662,0.249865972222,0.147217399691,1.92,0.0425531901419,0.0790615,0.235455208333,0.0996612172068,1.92,0.0116054154932,0.0914095,0.241290972222,0.106195023148,1.92,0.0116054154932,0.1099315,0.269397916667,0.182450327932,1.92,-0.0193423591554,0.076489,0.240576388889,0.247126736111
1.94,-0.0502901338041,,,,1.94,0.0425531901419,,,,1.94,0.0116054154932,,,,1.94,0.0116054154932,,,,1.94,-0.0193423591554,,,
1.96,-0.0502901338041,0.12691,0.255939930556,0.126788917824,1.96,0.0425531901419,0.088494,0.239028125,0.109007040895,1.96,0.0116054154932,0.101185,0.244863888889,0.106360435957,1.96,0.0116054154932,0.1219365,0.272613541667,0.0116616030093,1.96,-0.0502901338041,0.086093,0.256654513889,0.187412712191
1.98,-0.0193423591554,,,,1.98,0.0116054154932,,,,1.98,0.0116054154932,,,,1.98,0.0425531901419,,,,1.98,-0.0502901338041,,,
2,-0.0193423591554,0.1372,0.259751041667,0.108097270448,2,0.0425531901419,0.098098,0.244268402778,0.114300250772,2,0.0116054154932,0.1109605,0.249270486111,0.114631076389,2,0.0425531901419,0.1322265,0.264753125,-0.0392028356481,2,-0.0193423591554,0.0975835,0.260227430556,0.0266314621914
2.02,-0.0502901338041,,,,2.02,0.0425531901419,,,,2.02,0.0116054154932,,,,2.02,0.0116054154932,,,,2.02,-0.0193423591554,,,
2.04,-0.0502901338041,0.1476615,0.263800347222,0.106112316744,2.04,0.0116054154932,0.108045,0.249270486111,0.096104841821,2.04,0.0425531901419,0.121079,0.254510763889,0.112315297068,2.04,0.0425531901419,0.142688,0.264991319444,0.0157969232253,2.04,-0.0193423591554,0.107359,0.253557986111,-0.022661554784
2.06,-0.0502901338041,,,,2.06,0.0116054154932,,,,2.06,0.0116054154932,,,,2.06,0.0425531901419,,,,2.06,-0.0193423591554,,,
2.08,-0.0502901338041,0.1582945,0.268087847222,0.109585985725,2.08,-0.0193423591554,0.1181635,0.251652430556,0.0830372299383,2.08,0.0116054154932,0.131369,0.258798263889,0.0986687403549,2.08,0.0425531901419,0.153321,0.267611458333,0.0532629243827,2.08,-0.0193423591554,0.1174775,0.254153472222,0.0298570119599
2.1,-0.0502901338041,,,,2.1,0.0116054154932,,,,2.1,0.0116054154932,,,,2.1,0.0116054154932,,,,2.1,-0.0193423591554,,,
2.12,-0.0502901338041,0.169099,0.272613541667,0.111901765046,2.12,0.0425531901419,0.1281105,0.255225347222,0.0836161747685,2.12,0.0116054154932,0.1418305,0.262013888889,0.0923003472222,2.12,0.0425531901419,0.1641255,0.270827083333,0.0604583815586,2.12,-0.0193423591554,0.127596,0.257130902778,0.0735259934414
2.14,-0.0193423591554,,,,2.14,0.0425531901419,,,,2.14,0.0425531901419,,,,2.14,0.0116054154932,,,,2.14,-0.0193423591554,,,
2.16,-0.0193423591554,0.180075,0.277615625,0.102059702932,2.16,0.0116054154932,0.138572,0.258798263889,0.0765034239969,2.16,0.0425531901419,0.152292,0.265825,0.0949469521605,2.16,0.0116054154932,0.1751015,0.271779861111,0.076255304784,2.16,-0.0193423591554,0.1380575,0.261180208333,0.0932101176698
2.18,-0.0502901338041,,,,2.18,0.0425531901419,,,,2.18,-0.0193423591554,,,,2.18,0.0116054154932,,,,2.18,-0.0193423591554,,,
2.2,-0.0502901338041,0.191394,0.28083125,0.091473283179,2.2,0.0425531901419,0.148862,0.261418402778,0.0703831500772,2.2,0.0116054154932,0.1630965,0.269755208333,0.0968491994599,2.2,0.0425531901419,0.1857345,0.275710069444,0.115954378858,2.2,-0.0193423591554,0.148519,0.264634027778,0.103465711806
2.22,-0.0193423591554,,,,2.22,0.0116054154932,,,,2.22,0.0425531901419,,,,2.22,0.0425531901419,,,,2.22,-0.0502901338041,,,
