"Latest: Time (s)","Latest: Force (N)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Force (N)","Run 1: Position (m)","Run 1: Velocity (m/s)","Run 1: Acceleration (m/s²)","Run 2: Time (s)","Run 2: Force (N)","Run 2: Position (m)","Run 2: Velocity (m/s)","Run 2: Acceleration (m/s²)","Run 3: Time (s)","Run 3: Force (N)","Run 3: Position (m)","Run 3: Velocity (m/s)","Run 3: Acceleration (m/s²)","Run 4: Time (s)","Run 4: Force (N)","Run 4: Position (m)","Run 4: Velocity (m/s)","Run 4: Acceleration (m/s²)"
3.6,-3.39071555994,1.6891035,-0.568713055556,-4.11827608025,3.6,-0.377176003531,1.00156,0.704865,0.208340740741,3.6,-5.0657638628,1.716029,0.183219166667,-6.5298625,3.6,-0.529980640858,1.093484,0.731828611111,0.223214660494,3.6,-5.6750481762,1.719802,-0.260965833333,-6.45120540123
3.65,-1.07736940496,1.651545,-0.690859166667,-1.64788209877,3.65,-0.348162464797,1.0370605,0.715250277778,0.212151851852,3.65,-5.24758203886,1.7117415,-0.195128888889,-5.70480987654,3.65,-0.529980640858,1.1303565,0.742309166667,0.20707037037,3.65,-3.96905209869,1.6928765,-0.535746944444,-4.07005493827
3.7,-0.255319140851,1.6143295,-0.683522777778,-0.14619845679,3.7,-0.348162464797,1.0730755,0.725921388889,0.21739212963,3.7,-3.84719523601,1.6894465,-0.432275277778,-3.8073,3.7,-0.529980640858,1.1677435,0.752218055556,0.202041820988,3.7,-1.56479685567,1.657033,-0.619781944444,-2.32663040123
3.75,-0.560928415507,1.5834595,-0.65856,0.329131790123,3.75,-0.377176003531,1.109605,0.737354722222,0.214163271605,3.75,-1.86847189441,1.664579,-0.569570555556,-1.93022191358,3.75,-0.529980640858,1.205645,0.761078888889,0.22983117284,3.75,-0.439071552828,1.6349095,-0.731828611111,-1.29387222222
3.8,-0.682785278186,1.548988,-0.63798,0.3815875,3.8,-0.408123778179,1.1468205,0.748216388889,0.197701388889,3.8,-0.255319140851,1.6273635,-0.592818333333,-0.697803858025,3.8,-0.529980640858,1.243718,0.773560277778,0.28599212963,3.8,-0.470019327477,1.58123,-0.780515555556,0.044462962963
3.85,-0.49903286621,1.5193185,-0.615685,0.275088117284,3.85,-0.348162464797,1.1845505,0.756886666667,0.193413888889,3.85,-0.348162464797,1.605583,-0.603298888889,-0.231419135802,3.85,-0.529980640858,1.28282,0.789566944444,0.33140787037,3.85,-0.682785278186,1.5491595,-0.694384444444,0.693092901235
3.9,-0.49903286621,1.4884485,-0.611683333333,0.197860185185,3.9,-0.348162464797,1.2226235,0.764794722222,0.23750632716,3.9,-0.408123778179,1.5680245,-0.621782777778,0.195901697531,3.9,-0.529980640858,1.322265,0.811671388889,0.282922067901,3.9,-0.529980640858,1.5158885,-0.667420833333,0.522545679012
3.95,-0.49903286621,1.458093,-0.605395,0.29414367284,3.95,-0.255319140851,1.2606965,0.778705277778,0.304306635802,3.95,-0.470019327477,1.5398985,-0.579098333333,0.469772376543,3.95,-0.529980640858,1.3646255,0.8223425,0.156255555556,3.95,-0.49903286621,1.483132,-0.649794444444,0.367031172839
4,-0.49903286621,1.4270515,-0.584529166667,0.436319290123,4,-0.2862669155,1.29997,0.800809722222,0.268895061728,4,-0.377176003531,1.511601,-0.559566388889,0.461091512346,4,-0.529980640858,1.4050995,0.821961388889,0.122802469136,4,-0.529980640858,1.450547,-0.636169722222,0.285356944444
4.05,-0.529980640858,1.3992685,-0.555374166667,0.469084259259,4.05,-0.317214690149,1.341473,0.810718611111,0.143551851852,4.05,-0.348162464797,1.483818,-0.534508333333,0.435578240741,4.05,-0.49903286621,1.4462595,0.830155277778,0.178063580247,4.05,-0.49903286621,1.4198485,-0.625593888889,0.323309259259
4.1,-0.560928415507,1.372,-0.533841388889,0.420439660494,4.1,-0.348162464797,1.381604,0.8103375,0.0992476851852,4.1,-0.377176003531,1.458093,-0.513547222222,0.349087191358,4.1,-0.529980640858,1.4881055,0.840445277778,0.212734104938,4.1,-0.49903286621,1.3876065,-0.607491111111,0.426950308642
4.15,-0.529980640858,1.345932,-0.514023611111,0.371106944444,4.15,-0.317214690149,1.422078,0.816149444444,0.140322993827,4.15,-0.377176003531,1.4328825,-0.499350833333,0.278899228395,4.15,-0.529980640858,1.530123,0.853974722222,0.131006944444,4.15,-0.49903286621,1.3584515,-0.578336111111,0.451881327161
