Run 1,Run 1,Run 1,Run 1,Run 1,Run 2,Run 2,Run 2,Run 2,Run 2,Run 3,Run 3,Run 3,Run 3,Run 3,Run 4,Run 4,Run 4,Run 4,Run 4,Latest,Latest,Latest,Latest,Latest
Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²)
1.4,-0.0309477746487,-0.0204085,0.0116715277778,0.75089144483,1.4000000000000001,0.0309477746487,-0.007889,0.0287024305556,-0.577786940586,1.4000000000000008,-0.0309477746487,,,,1.4000000000000006,0.0,,,,1.4,0.0,,,
1.42,0.0,,,,1.4200000000000002,0.0309477746487,,,,1.4200000000000008,0.0,-0.010633,-0.0111951388889,-0.296833285108,1.4200000000000006,-0.030947774648700004,-0.010976,0.0360864583333,-0.187081886574,1.42,-0.030947774648700004,-0.0152635,0.0133388888889,0.0581426022377
1.44,0.0,-0.02058,0.0566902777778,1.2211600598,1.4400000000000002,0.0,-0.007889,-0.00524027777778,-0.574892216435,1.4400000000000006,-0.0309477746487,,,,1.4400000000000006,-0.030947774648700004,,,,1.44,-0.030947774648700004,,,
1.46,0.0,,,,1.4600000000000002,0.0,,,,1.4600000000000006,0.0,-0.0111475,-0.0134579861111,-0.21321711034,1.4600000000000006,-0.030947774648700004,-0.009604,0.01929375,-0.364487123843,1.46,-0.030947774648700004,-0.013034,0.0354909722222,0.112067177855
1.48,0.0,-0.0169785,0.126838541667,1.25854335455,1.4800000000000002,0.0309477746487,-0.008232,-0.0340618055556,-0.0777440200617,1.4800000000000006,-0.0309477746487,,,,1.4800000000000006,-0.030947774648700004,,,,1.48,-0.030947774648700004,,,
1.5,-0.0309477746487,,,,1.5000000000000002,-0.030947774648599997,,,,1.5000000000000007,0.0,-0.0114905,-0.0201274305556,-0.224630594136,1.5000000000000007,-0.030947774648700004,-0.0094325,-0.000357291666667,-0.371930700231,1.5,0.0,-0.011319,0.0358482638889,-0.129683641975
1.52,-0.0309477746487,-0.0094325,0.174715625,0.872800684799,1.5200000000000002,0.0309477746487,-0.011319,-0.0356100694444,0.948559751157,1.5200000000000007,-0.0309477746487,,,,1.5200000000000007,0.0,,,,1.52,-0.030947774648700004,,,
1.54,0.0,,,,1.54,0.0,,,,1.5400000000000007,-0.0309477746487,-0.0118335,-0.0404930555556,0.0323382040895,1.5400000000000007,0.0,-0.009947,-0.0138152777778,-0.256059027778,1.54,-0.030947774648700004,-0.009604,0.022509375,-0.340419560185
1.56,-0.0309477746487,-0.001715,0.192818402778,0.527170621142,1.56,0.0,-0.0149205,0.0513309027778,1.67935353974,1.5600000000000007,-0.0309477746487,,,,1.5600000000000007,0.0,,,,1.56,0.0,,,
1.58,0.0,,,,1.58,0.0,,,,1.5800000000000007,0.0,-0.015092,-0.0444232638889,0.874372106481,1.5800000000000007,-0.030947774648700004,-0.0108045,-0.0197701388889,-0.0890747974537,1.58,-0.030947774648700004,-0.009261,0.000833680555556,-0.370028452932
1.6,-0.0309477746487,0.0060025,0.205442708333,0.416095920139,1.6,0.0309477746487,-0.007546,0.146608680556,1.27740041474,1.6000000000000008,-0.0309477746487,,,,1.6000000000000005,-0.030947774648700004,,,,1.5999999999999999,-0.030947774648700004,,,
1.62,-0.0309477746487,,,,1.62,0.0,,,,1.6200000000000008,0.0,-0.0186935,0.0284642361111,1.68944372106,1.6200000000000006,0.0,-0.010976,-0.0304888888889,0.334051167052,1.6199999999999999,0.0,-0.009947,-0.0129815972222,-0.213713348765
1.64,-0.0618955492973,0.014063,0.228428472222,0.286081452546,1.6400000000000001,0.0,0.0,0.170547222222,0.424945505401,1.6400000000000008,0.0,,,,1.6400000000000006,-0.030947774648700004,,,,1.64,0.0,,,
1.66,0.0,,,,1.6600000000000001,0.0,,,,1.6600000000000008,-0.0309477746487,-0.0138915,0.128267708333,1.61955680941,1.6600000000000006,0.0,-0.014406,-0.008575,1.07476972415,1.66,0.0,-0.010633,-0.0163163194444,0.0160450424383
1.68,-0.0309477746487,0.025039,0.234502430556,0.0487140721451,1.6800000000000002,0.0,0.0073745,0.159232986111,0.0214209587191,1.6800000000000006,-0.0309477746487,,,,1.6800000000000006,0.0,,,,1.68,0.0,,,
1.7,0.0,,,,1.7000000000000002,0.0,,,,1.7000000000000006,0.0,-0.006174,0.179836805556,0.972710021219,1.7000000000000006,0.0,-0.0138915,0.0657416666667,1.5370158179,1.7,-0.030947774648700004,-0.0108045,-0.0214375,0.472088155864
1.72,-0.0309477746487,0.0334425,0.226165625,-0.0518569155093,1.7200000000000002,0.0,0.0125195,0.14791875,0.220164448302,1.7200000000000006,-0.0309477746487,,,,1.7200000000000006,-0.030947774648700004,,,,1.72,-0.030947774648700004,,,
1.74,-0.0309477746487,,,,1.7400000000000002,0.0,,,,1.7400000000000007,-0.0309477746487,0.001715,0.197463194444,0.442479263117,1.7400000000000007,-0.030947774648700004,-0.0090895,0.141249305556,1.34091893326,1.74,0.0,-0.014063,0.0142916666667,1.05119839892
1.76,0.0,0.0427035,0.22509375,-0.0234886188272,1.7600000000000002,-0.030947774648599997,0.0176645,0.172929166667,0.565546392747,1.7600000000000007,0.0,,,,1.7600000000000007,-0.030947774648700004,,,,1.76,0.0,,,
1.78,0.0,,,,1.7800000000000002,0.0,,,,1.7800000000000007,-0.0618955492973,0.0097755,0.20365625,0.19427734375,1.7800000000000007,0.0,-0.0012005,0.184719791667,0.806056616512,1.78,0.0,-0.010976,0.0813434027778,1.19800226659
1.8,-0.0618955492973,0.05145,0.224379166667,0.0272104070216,1.8,0.0309477746487,0.026068,0.206871875,0.602102623457,1.8000000000000007,-0.0309477746487,,,,1.8000000000000007,0.0,,,,1.8,0.0,,,
1.82,-0.0309477746487,,,,1.82,-0.030947774648599997,,,,1.8200000000000007,-0.0309477746487,0.0180075,0.20794375,0.12174382716,1.8200000000000007,0.0,0.0066885,0.199487847222,0.373419415509,1.82,-0.030947774648700004,-0.006174,0.12219375,1.02473234954
1.84,-0.0309477746487,0.0605395,0.227594791667,0.0744357638889,1.84,0.0,0.034643,0.231405902778,0.370028452932,1.8400000000000007,-0.0309477746487,,,,1.8400000000000007,0.0,,,,1.8399999999999999,0.0,,,
1.86,-0.0309477746487,,,,1.86,0.0,,,,1.8600000000000008,-0.0309477746487,0.026411,0.21223125,0.108510802469,1.8600000000000005,-0.030947774648700004,0.0149205,0.205442708333,0.173518036265,1.8599999999999999,0.0,-0.0012005,0.160185763889,0.855101514275
1.88,-0.0309477746487,0.069629,0.231405902778,0.0929619984568,1.8800000000000001,0.0309477746487,0.045276,0.237837152778,0.0822928722994,1.8800000000000008,-0.0309477746487,,,,1.8800000000000006,-0.030947774648700004,,,,1.88,-0.030947774648700004,,,
1.9,-0.0309477746487,,,,1.9000000000000001,0.0,,,,1.9000000000000008,-0.0309477746487,0.034986,0.21651875,0.1071875,1.9000000000000006,0.0,0.0231525,0.208896527778,0.119758873457,1.9,-0.030947774648700004,0.0066885,0.192818402778,0.627493489583
1.92,0.0,0.0790615,0.235455208333,0.0996612172068,1.9200000000000002,0.0,0.054194,0.230214930556,-0.0257216917438,1.9200000000000008,0.0,,,,1.9200000000000006,0.0,,,,1.92,-0.030947774648700004,,,
1.94,0.0,,,,1.9400000000000002,0.0,,,,1.9400000000000006,0.0,0.0437325,0.22080625,0.1071875,1.9400000000000006,0.0,0.031556,0.214017708333,0.115540846836,1.94,-0.030947774648700004,0.0149205,0.209015625,0.431065779321
1.96,0.0,0.088494,0.239028125,0.109007040895,1.9600000000000002,0.0309477746487,0.0632835,0.230214930556,0.0155488040123,1.9600000000000006,-0.0309477746487,,,,1.9600000000000006,0.0,,,,1.96,0.0,,,
1.98,-0.0309477746487,,,,1.9800000000000002,0.0309477746487,,,,1.9800000000000006,-0.0309477746487,0.0526505,0.22509375,0.107270206404,1.9800000000000006,0.0,0.0403025,0.218543402778,0.110743875386,1.98,0.0,0.0231525,0.226999305556,0.244149305556
2.0,0.0,0.098098,0.244268402778,0.114300250772,2.0,0.0,0.0725445,0.232120486111,0.0659170042438,2.000000000000001,-0.0618955492973,,,,2.000000000000001,0.0,,,,2.0,0.0,,,
2.02,0.0,,,,2.0200000000000005,0.0,,,,2.0200000000000005,-0.0309477746487,0.06174,0.22938125,0.108676215278,2.0200000000000005,-0.030947774648700004,0.049049,0.222830902778,0.11082658179,2.02,0.0,0.033614,0.231048611111,0.0274585262346
2.04,-0.0309477746487,0.108045,0.249270486111,0.096104841821,2.04,0.0,0.0818055,0.236288888889,0.10106722608,2.040000000000001,-0.0309477746487,,,,2.040000000000001,0.0,,,,2.04,-0.030947774648700004,,,
2.06,-0.0309477746487,,,,2.06,0.0,,,,2.0600000000000005,0.0,0.071001,0.23366875,0.11636791088,2.0600000000000005,0.0,0.0581385,0.226880208333,0.130593412423,2.06,-0.030947774648700004,0.042189,0.222711805556,-0.0316765528549
2.08,-0.0618955492973,0.1181635,0.251652430556,0.0830372299383,2.08,0.0,0.0914095,0.241290972222,0.106195023148,2.080000000000001,-0.0309477746487,,,,2.080000000000001,0.0,,,,2.08,0.0,,,
2.1,-0.0309477746487,,,,2.1,0.0,,,,2.1000000000000005,-0.0309477746487,0.0804335,0.238075347222,0.145397858796,2.1000000000000005,0.0,0.067228,0.231644097222,0.185014226466,2.0999999999999996,-0.030947774648700004,0.0509355,0.223783680556,0.0266314621914
2.12,0.0,0.1281105,0.255225347222,0.0836161747685,2.12,0.0,0.101185,0.244863888889,0.106360435957,2.120000000000001,0.0,,,,2.1200000000000006,-0.030947774648700004,,,,2.12,-0.030947774648700004,,,
2.14,0.0,,,,2.14,0.0,,,,2.1400000000000006,-0.0309477746487,0.0900375,0.244030208333,0.199735966435,2.1400000000000006,0.0,0.076489,0.240576388889,0.247126736111,2.1399999999999997,0.0,0.060025,0.226642013889,0.0645937017747
2.16,-0.0309477746487,0.138572,0.258798263889,0.0765034239969,2.16,0.0,0.1109605,0.249270486111,0.114631076389,2.160000000000001,0.0,,,,2.1600000000000006,0.0,,,,2.16,-0.030947774648700004,,,
2.18,0.0,,,,2.18,0.0,,,,2.1800000000000006,-0.0309477746487,0.099813,0.253319791667,0.25208912037,2.1800000000000006,-0.030947774648700004,0.086093,0.256654513889,0.187412712191,2.1799999999999997,-0.030947774648700004,0.0691145,0.229857638889,0.0816312210648
2.2,0.0,0.148862,0.261418402778,0.0703831500772,2.2,0.0309477746487,0.121079,0.254510763889,0.112315297068,2.2000000000000006,0.0,,,,2.2000000000000006,-0.030947774648700004,,,,2.2,0.0,,,
2.22,-0.0309477746487,,,,2.22,0.0,,,,2.2200000000000006,-0.0309477746487,0.1099315,0.269397916667,0.182450327932,2.2200000000000006,0.0,0.0975835,0.260227430556,0.0266314621914,2.2199999999999998,-0.030947774648700004,0.0783755,0.233549652778,0.0821274594907
2.24,0.0,0.159495,0.263919444444,0.076255304784,2.24,0.0,0.131369,0.258798263889,0.0986687403549,2.2400000000000007,-0.0309477746487,,,,2.2400000000000007,0.0,,,,2.24,0.0,,,
2.26,-0.0309477746487,,,,2.2600000000000002,0.0,,,,2.2600000000000007,-0.0309477746487,0.1219365,0.272613541667,0.0116616030093,2.2600000000000007,0.0,0.107359,0.253557986111,-0.022661554784,2.26,-0.030947774648700004,0.087808,0.236884375,0.0749320023148
2.28,0.0,0.1699565,0.266896875,0.0966837866512,2.2800000000000002,0.0,0.1418305,0.262013888889,0.0923003472222,2.2800000000000007,0.0,,,,2.2800000000000007,0.0,,,,2.2800000000000002,0.0,,,
2.3,-0.0309477746487,,,,2.3000000000000003,0.0309477746487,,,,2.3000000000000007,0.0,0.1322265,0.264753125,-0.0392028356481,2.3000000000000007,0.0,0.1174775,0.254153472222,0.0298570119599,2.3,0.0,0.097412,0.238789930556,0.0863454861111
2.32,-0.0309477746487,0.180761,0.271898958333,0.112894241898,2.3200000000000003,0.0309477746487,0.152292,0.265825,0.0949469521605,2.3200000000000007,-0.0309477746487,,,,2.3200000000000007,0.0,,,,2.3200000000000003,-0.030947774648700004,,,
2.34,-0.0309477746487,,,,2.3400000000000003,-0.030947774648599997,,,,2.3400000000000007,0.0,0.142688,0.264991319444,0.0157969232253,2.3400000000000007,0.0,0.127596,0.257130902778,0.0735259934414,2.34,-0.030947774648700004,0.1068445,0.242362847222,0.127119743441
2.36,-0.0309477746487,0.191737,0.276424652778,0.119262635031,2.3600000000000003,0.0,0.1630965,0.269755208333,0.0968491994599,2.3600000000000008,0.0,,,,2.3600000000000008,0.0,,,,2.36,-0.030947774648700004,,,
2.38,0.0,,,,2.3800000000000003,0.0309477746487,,,,2.380000000000001,0.0,0.153321,0.267611458333,0.0532629243827,2.380000000000001,0.0,0.1380575,0.261180208333,0.0932101176698,2.38,0.0,0.11662,0.249865972222,0.147217399691
2.4,0.0,0.2028845,0.281188541667,0.127946807485,2.4000000000000004,0.0,0.173901,0.273209027778,0.10660855517,2.400000000000001,-0.0309477746487,,,,2.400000000000001,0.0,,,,2.4,-0.030947774648700004,,,
2.42,-0.0309477746487,,,,2.42,0.0,,,,2.420000000000001,0.0,0.1641255,0.270827083333,0.0604583815586,2.420000000000001,0.0,0.148519,0.264634027778,0.103465711806,2.42,-0.030947774648700004,0.12691,0.255939930556,0.126788917824
2.44,-0.0309477746487,0.2142035,0.286428819444,0.135555796682,2.44,0.0,0.184877,0.278330208333,0.114548369985,2.440000000000001,-0.0309477746487,,,,2.440000000000001,-0.030947774648700004,,,,2.44,0.0,,,
2.46,0.0,,,,2.46,0.0,,,,2.460000000000001,-0.0309477746487,0.1751015,0.271779861111,0.076255304784,2.460000000000001,-0.030947774648700004,0.159152,0.269636111111,0.106939380787,2.46,0.0,0.1372,0.259751041667,0.108097270448
2.48,-0.0309477746487,0.225694,0.293455555556,0.112315297068,2.48,0.0,0.196196,0.282855902778,0.111488233025,2.480000000000001,-0.0309477746487,,,,2.4800000000000004,0.0,,,,2.48,-0.030947774648700004,,,
2.5,-0.0309477746487,,,,2.5,0.0,,,,2.500000000000001,0.0,0.1857345,0.275710069444,0.115954378858,2.5000000000000004,0.0,0.170128,0.273804513889,0.0972627314815,2.5,-0.030947774648700004,0.1476615,0.263800347222,0.106112316744
